"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-13","6.49"," 1108","0.00",,"80","60","  140","  220","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-14","10.74"," 2305","0.24",,"82","63","   10","  360","25.1","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-15","10.29"," 0003","0.00",,"75","57","   10","   10","21.0","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-16","6.26"," 1252","0.00",,"76","54","  140","  160","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-17","8.72"," 0906","0.31",,"85","67","  220","  190","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-18","7.61"," 1256","0.01",,"89","71","  330","  330","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-19","9.40"," 1824","0.00",,"91","72","  270","  270","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-20","7.38"," 1234","0.00",,"86","64","  240","  240","17.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-21","8.05"," 1647","0.00",,"82","69","  320","  310","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-22","4.70"," 0909","0.00",,"79","61","  360","   10","12.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-23","5.82"," 1251","0.00",,"82","62","  190","  120","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-24","3.80"," 1422","0.00",,"89","67","   50","  270","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-25","7.61"," 1748","0.12",,"88","70","  270","  280","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-26","4.03"," 1148","0.00",,"84","67","  130","  130","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-27","3.13"," 1334","0.00",,"87","65","  120","  130","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-28","3.80"," 1331","0.00",,"89","68","  110","   90","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-29","6.04"," 1529","0.23",,"90","69","  260","  260","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-30","9.40"," 1632","0.00",,"86","66","  270","  260","21.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-07-31","9.62"," 1713","0.00",,"88","68","  260","  250","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-01","8.05"," 1617","0.00",,"84","64","  270","  270","19.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-02","12.30"," 1803","0.67",,"91","63","  230","  230","28.0","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-03","10.29"," 0137","0.36",,"81","63","  170","  170","28.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-04","6.71"," 1148","0.00",,"81","61","  270","  280","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-05","5.82"," 1211","0.00",,"80","61","  310","  320","14.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-06","5.37"," 1452","0.00",,"75","60","  100","  110","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-07","6.49"," 1357","0.00",,"77","59","   70","   60","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-08","6.04"," 1721","0.05",,"76","64","  100","   90","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-09","6.26"," 1502","0.05",,"79","65","  110","  110","15.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-10","3.58"," 1554","0.38",,"77","68","  360","  340","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-11","6.71"," 1212","0.00",,"81","66","  330","  360","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-12","7.16"," 1158","0.00",,"77","61","   10","  340","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-13","9.84"," 1401","0.00",,"86","63","  230","  230","19.9","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-14","9.17"," 1914","0.00",,"87","68","  360","  340","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-15","4.47"," 1634","0.00",,"85","66","  190","  150","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-16","6.49"," 1529","0.00",,"87","67","  200","  210","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-17","8.05"," 1457","0.00",,"88","72","  190","  190","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-18","6.93"," 1049","0.09",,"83","70","  170","  190","18.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-19","11.18"," 1521","0.28",,"87","72","  200","  180","23.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-20","11.86"," 1547","1.12",,"75","63","  250","  250","23.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-21","4.92"," 1051","0.00",,"79","59","  310","  330","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-22","4.70"," 1638","0.00",,"79","60","  180","  160","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-23","7.83"," 2112","0.82",,"81","62","  180","  280","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-24","10.07"," 1246","0.00",,"74","58","  250","  260","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-25","7.38"," 1219","0.02",,"64","58","  220","  220","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-26","6.04"," 1139","0.01",,"68","58","  330","  350","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-27","4.03"," 1039","0.00",,"67","56","  360","  320","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-28","2.91"," 1517","0.00",,"75","52","  190","  210","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-29","3.13"," 1159","0.00",,"76","64","  100","  100","10.1","13.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-30","3.80"," 1605","0.00",,"83","68","  210","  220","15.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-08-31","3.80"," 1014","0.00",,"85","67","  240","  310","13.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-01","4.25"," 1541","0.00",,"88","65","  200","  230","13.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-02","6.04"," 1807","0.00",,"91","71","  360","  350","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-03","4.25"," 1344","1.14",,"88","68","  270","  290","25.1","46.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-04","6.49"," 0928","0.04",,"81","69","  110","  190","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-05","4.92"," 0726","0.00",,"83","67","  230","  210","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-06","4.03"," 1802","0.00",,"89","68","  200","  210","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-07","7.38"," 1446","0.00",,"91","72","  230","  260","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-08","8.28"," 1627","0.00",,"88","74","  210","  220","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-09","7.61"," 0008","0.03",,"79","61","  360","  280","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-10","4.25"," 0923","0.00",,"78","56","  130","  130","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-11","7.83"," 0759","0.22",,"68","59","   10","   10","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-12","10.07"," 1509","0.01",,"64","52","   10","  320","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-13","7.38"," 0941","0.00",,"67","48","  290","  350","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-14","8.28"," 1445","0.00",,"76","50","  240","  250","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-15","8.05"," 1517","0.00",,"81","63","  180","  190","17.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-16","4.92"," 1432","0.00",,"82","59","  180","  190","15.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-17","6.04"," 1324","0.00",,"81","59","  190","  200","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-18","7.16"," 0900","0.16",,"78","67","  180","  180","16.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-19","9.84"," 1249","0.16",,"72","58","  330","  310","21.0","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-20","4.70"," 1428","0.00",,"69","50","   80","   80","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-21","6.04"," 1028","0.00",,"71","52","   80","   70","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-22","2.91"," 1302","0.00",,"76","52","  120","  100","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-23","2.46"," 1305","0.00",,"77","53","   70","   70","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-24","6.71"," 1924","0.00",,"78","55","   90","   90","16.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-25","7.38"," 1336","0.00",,"77","60","  110","  100","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-26","10.07"," 1253","0.00",,"73","61","   90","   80","19.9","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-27","7.38"," 1416","0.00",,"76","59","  180","  190","16.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-28","6.04"," 0020","0.00",,"80","67","  190","  180","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-29","7.16"," 1311","0.46",,"73","58","   20","   30","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-09-30","13.20"," 1820","0.00",,"65","50","   20","   30","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-01","12.53"," 0853","0.00",,"60","46","   70","   50","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-02","15.21"," 2020","0.00",,"56","47","   60","   50","25.1","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-03","16.11"," 1452","0.18",,"52","47","   60","   60","21.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-04","6.71"," 1403","0.00",,"61","48","   80","   50","12.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-05","5.82"," 1925","0.00",,"73","56","   60","   50","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-06","2.46"," 1622","0.00",,"68","56","  360","   10","10.1","12.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-07","6.71"," 1313","0.00",,"74","51","  320","  320","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-08","5.59"," 1453","0.03",,"73","47","  210","  210","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-09","8.05"," 1217","0.01",,"64","46","  330","  330","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-10","4.92"," 1455","0.00",,"63","41","  220","  250","15.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-11","11.41"," 1441","0.00",,"74","50","  240","  220","21.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-12","11.63"," 1331","0.00",,"76","56","  200","  220","23.9","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-13","11.63"," 0802","0.00",,"64","51","  260","  270","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-14","6.49"," 1340","0.00",,"58","44","  330","  330","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-15","11.18"," 1225","0.00",,"63","43","  250","  230","29.1","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-16","8.28"," 1642","0.00",,"56","38","  330","  320","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-17","6.71"," 1538","0.00",,"47","33","  330","  340","18.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-18","5.82"," 1253","0.00",,"51","33","  330","  320","17.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-19","12.97"," 1701","0.00",,"67","32","  230","  220","28.0","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-20","11.86"," 0934","0.00",,"76","56","  240","  240","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-21","8.95"," 2220","0.00",,"72","56","  240","  220","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-22","8.05"," 0019","0.00",,"67","48","  240","  240","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-23","7.83"," 1757","0.00",,"56","42","  100","  110","17.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-24","9.84"," 1823","0.05",,"69","51","  270","  280","23.0","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-25","6.49"," 0139","0.01",,"61","43","  310","  310","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-26","5.82"," 1354","0.00",,"59","40","  120","  110","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-27","10.96"," 1819","0.01",,"58","45","  100","  110","21.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-28","14.32"," 2048","0.04",,"61","50","  250","  260","25.1","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-29","17.00"," 0348","0.00",,"53","38","  240","  240","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-30","4.25"," 0006","0.00",,"53","42","  210","  260","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-10-31","8.95"," 2242","0.00",,"52","42","  210","  190","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-01","11.18"," 1234","0.00",,"65","44","  250","  290","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-02","4.70"," 1524","0.00",,"68","39","  190","  190","15.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-03","4.25"," 1546","0.00",,"74","49","  170","  170","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-04","4.03"," 1438","0.00",,"75","44","  190","  190","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-05","8.05"," 2023","0.00",,"73","54","  210","  210","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-06","12.75"," 0746",,,"66","50","  270","  270","25.9","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-07","9.17"," 1544","0.00",,"53","40","  270","  290","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-08","3.80"," 1354","0.00",,"50","32","  210","  240","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-09","2.24"," 1246","0.00",,"55","30","  200","  200","10.1","12.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-10","4.92"," 1122","0.00",,"48","42","  360","  360","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-11","6.26"," 1554",,,"56","37","  190","  190","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-12","20.80"," 0846","0.10",,"55","45","  230","  240","36.9","48.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-13","14.99"," 1053","0.03",,"46","37","  270","  280","29.1","53.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-14","9.40"," 0147","0.00",,"49","37","  310","  320","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-15","10.29"," 0234","0.00",,"64","41","  220","  230","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-16","4.70"," 1445","0.00",,"62","38","  210","  210","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-17","9.62"," 2326","0.00",,"59","45","  120","  170","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-18","13.65"," 1835","0.37",,"62","56","  170","  160","25.1","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-19","18.12"," 1714","0.00",,"60","38","  240","  240","29.1","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-20","12.08"," 1108","0.00",,"45","34","  260","  260","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-21","8.50"," 2312","0.40",,"39","30","  300","  290","16.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-22","8.05"," 1101","0.00",,"32","22","  290","  290","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-23","8.72"," 1453","0.00",,"34","22","  220","  220","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-24","3.36"," 0716","0.00",,"39","25","  250","  250","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-25","7.61"," 2344","0.00",,"53","29","  160","  190","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-26","14.32"," 2236","0.03",,"60","46","  210","  180","23.0","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-27","12.75"," 0701","0.40",,"58","35","  210","  240","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-28","7.83"," 0556","0.03",,"38","29","   10","  360","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-29","4.25"," 1401","0.00",,"37","23","   80","   80","10.1","13.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-11-30","8.50"," 1618","0.00",,"43","26","   70","   70","15.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-01","7.38"," 1525","0.01",,"49","36","  270","  280","13.0","18.1","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-02","3.80"," 1813","0.03",,"43","26","  250","  240","15.0","19.0",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-03","9.17"," 2350","0.06",,"44","33","  260","  260","17.0","25.1","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-04","8.95"," 0248","0.00",,"44","34","  250","  250","19.9","25.1","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-05","4.92"," 1731","0.00",,"35","28","  180","  180","10.1","13.0",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-06","4.92"," 1457","0.00",,"42","28","  210","  220","8.9","12.1",,"    1",,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-07","2.46"," 1933","0.00",,"35","27","  200","  140","8.1","10.1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-08","6.49"," 1158","0.00",,"43","32","  200","  200","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-09","9.62"," 1542","0.00",,"50","38","  240","  230","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-10","12.30"," 2044","0.00",,"52","37","  210","  200","25.1","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-11","10.51"," 1124","0.00",,"55","43","  240","  230","25.1","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-12","2.68"," 0600","0.00",,"59","43","   90","   90","8.9","11.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-13","6.26"," 1308","0.01",,"61","50","  190","  200","13.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-14","12.08"," 1502","0.20",,"59","47","  240","  260","29.1","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-15","9.17"," 0947","0.00",,"48","40","  280","  270","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-16","8.95"," 2056","0.01",,"53","40","  210","  210","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-17","10.51"," 0158","0.00",,"52","33","  250","  250","19.9","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-18","12.08"," 1827","0.00",,"34","26","  280","  280","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-19","11.41"," 1559","0.00",,"31","25","  260","  260","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-20","12.75"," 2145","0.00",,"42","22","  200","  200","25.1","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-21","12.08"," 1414","0.44",,"50","39","  220","  220","21.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-22","6.71"," 0134","0.01",,"53","38","  220","  200","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-23","10.29"," 2124","0.38",,"59","38","  180","  200","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-24","14.09"," 0457","0.00",,"58","42","  220","  250","30.0","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-25","3.80"," 1503","0.00",,"50","33","   10","  360","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-26","8.72"," 1742","0.14",,"44","34","  120","  130","23.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2015-12-27","11.41"," 1141","0.20",,"43","33","  360","  360","23.9","31.1",,,,
